,user_name,teks
7647,bukanbinith,"Army ngirim ke base gini bukan haus validasi ya. Ini tuh buat ngebungkam tukang fitnah (exol blink) kemarin yg suudzon sama donasi kanjuruhan. Jujur aja, kita semua sakit hati sama tuduham gak berdasar 2 fandom gak jelas itu mangkanya di kirim ke base biar gal buta lg mereka https://t.co/zuTAexznQM"
7648,Hegie_bae,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7649,namjoonie0_0,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7650,BudianaPangestu,"RT @KompasTV: Tak Lagi Ditangkap, Aremania Bentangkan Poster Tragedi Kanjuruhan di Laga Belanda vs Ekuador https://t.co/LZLRWnWWAm https://…"
7651,yogaAK47,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7652,MichaelNur5,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7653,JJooniestic,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7654,just4tien,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7655,taufikcokklat,"Ada
Pray For Cianjur
Pray For Kanjuruhan
Ada
Pray For Tiga Periode
#IndonesiaIndah 😭"
7656,ansaudi,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7657,nonamour__,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7658,PanRumbo,@HukumDan Yg paling konyol dan bloon itu ada yg deklarasi capres 1 hari setelah tragedi kanjuruhan
7659,siejatea,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7660,1wN4sh,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7661,dimanadina,"taek malah bahas stadion kanjuruhan, ngungkit2 trauma ae logout sek"
7662,fariizmulthazam,"RT @KompasTV: Tak Lagi Ditangkap, Aremania Bentangkan Poster Tragedi Kanjuruhan di Laga Belanda vs Ekuador https://t.co/LZLRWnWWAm https://…"
7663,EB_Nugroho,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7664,maharani_es,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7665,rrarmyyjeon,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7666,intanfv,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7667,kangfatma,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7668,Kenny67719936,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7669,yoseptrivia,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7670,nrhdayatn27,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7671,ayumeiiw,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7672,Zcool_Access,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7673,tusinojapan,RT @hariankompas: Tim #InvestigasiKompas mendapat rekaman CCTV Stadion Kanjuruhan dari 32 titik yang berbeda saat #TragediKanjuruhan terjad…
7674,ViNotes2,Yang beli rokok tapi nyumbang bea cukai buat negara.. sedangkan k-popers itu malah sukanya beli produk luar...nah gue bilang kalok army nyumbang buat Kanjuruhan ratusan juta..eh malah dia bilang baru nyumbang sekali udah sombong
7675,ayiekkresna,RT @bonekcasuals: Kayak ga punya beban tragedy Kanjuruhan ini orang. https://t.co/HxryqRuzn1
7676,KurniawanRicho,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7677,mirajira3,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7678,ndisst,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7679,Yucupsss,"@OposisiCerdas Banyak korban petugas KPPS bikin konser,tragedi kanjuruhan bikin fun football,musibah cianjur bikin acara di gbk👏 emang IQ pejabat wakanda beda jauh kelasnya sama jepang &amp; korea"
7680,93_Minstradamus,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7681,AvigayilAMGDLA,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7682,triomacan2000ba,Pakar Hukum Pidana Tegaskan Tragedi Kanjuruhan Bukan Pelanggaran HAM Berat &amp; Bukan Pembunuhan Berencana https://t.co/fKxQ3UNypY
7683,smaliska2001,Pakar Hukum Pidana Tegaskan Tragedi Kanjuruhan Bukan Pelanggaran HAM Berat &amp; Bukan Pembunuhan Berencana https://t.co/vF6Qyujgq8
7684,polsek_jepara,"Pakar Hukum Pidana Sebut Kasus Tragedi Kanjuruhan Bukan Pelanggaran HAM Berat

SURABAYA - Pakar hukum pidana menyebut tragedi pasca  laga Arema melawan Persebaya di stadion Kanjuruhan Malang pada 1 Oktober 2022 lalu, bukan pelanggaran HAM berat. https://t.co/snSFJwvjD5"
7685,TribunRakyat,Pakar Hukum Pidana Tegaskan Tragedi Kanjuruhan Bukan Pelanggaran HAM Berat &amp; Bukan Pembunuhan Berencana https://t.co/bTkK2TUpMA
7686,taeseagul,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7687,agakIaen,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7688,duta_eka,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7689,PanRumbo,"@TRendusara Kalo nalurimu tdk mati suri, mestinya loe protes ada yg deklarasi capres 1 hari setelah tragedi kanjuruhan. Tapi kan kedengkianmu yg menonjol"
7690,HaryNagara,"Harusnya lebih bijak dgn situasi saat ini, menahan diri utk segala ambisi dukung mendukung, deklarasi, acara2 perpolitikan utk 2024.
Krn situasi kondisi Indonesia saat ini sedang berduka, mulai dr Kanjuruhan hingga Cianjur.
Jika kita manusia, jadilah MANUSIA!"
7691,Yustiya_tiya,"RT @dimasfandikha: Di suatu forum, sy menjelaskan mekanisme penyelesaian kanjuruhan. setelah itu, ada pertanyaan dari aremania, batasan usu…"
7692,bahkell,Kanjuruhan juga belum tuntas.. https://t.co/s3hM4yXh6X
7693,rennonino,RT @bonekcasuals: Kayak ga punya beban tragedy Kanjuruhan ini orang. https://t.co/HxryqRuzn1
7694,triomacan2000ba,Pakar Hukum Pidana Tegaskan Tragedi Kanjuruhan Bukan Pelanggaran HAM Berat ! Bukan Juga Pembunuhan Berencana https://t.co/F73tpj2yQX
7695,koma_id,Pakar Hukum Pidana Tegaskan Tragedi Kanjuruhan Bukan Pelanggaran HAM Berat ! Bukan Juga Pembunuhan Berencana https://t.co/UbYcplBZHB
7696,fathur_omen,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7697,irfanzayo,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7698,rezimkejam,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7699,Dymas_EP,"RT @R_AdliPutra: CATATAN GEMBREDEK 

(UNTUK UNGKAPAN JIWA &amp; NURANI AREK MALANG  27 Nov 2022)

Laporan Model B yang sudah diterima di polres…"
7700,rennonino,"RT @fajarnugros: Rame lagi sama gimmick.. 

Sementara,
Kanjuruhan belum tuntas. 300 lebih korban tewas karena gempa.."
7701,MediaPersija,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7702,bpa_b4p,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7703,Virsi6,"RT @KompasTV: Tak Lagi Ditangkap, Aremania Bentangkan Poster Tragedi Kanjuruhan di Laga Belanda vs Ekuador https://t.co/LZLRWnWWAm https://…"
7704,Yucupsss,"@SINDOnews Tragedi petugas kpps bikin konser,tragedi kanjuruhan bikin fun football,tragedi cianjur bikin acara di gbk the best emang👏"
7705,maksumfathoni,"@geloraco Petugas Partai yg ingkar ama Partainya,dan Partainya gk punya' wibawa untuk menegurnya,.gk punya' empati ama para korban bencana2 dan tragedi kanjuruhan,.wong cilik masih mau dibodohin terus???"
7706,sinjahreem,RT @KompasTV: Fan Argentina di Piala Dunia Qatar 2022 Bakal Nyanyikan Chant Aremania dan Usut Tragedi Kanjuruhan https://t.co/OSajBaawHx ht…
7707,dwitorro,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7708,mfrblog,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7709,muhammadanz,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7710,Anggit11_,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7711,myusuffin,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7712,fariizmulthazam,RT @KompasTV: Fan Argentina di Piala Dunia Qatar 2022 Bakal Nyanyikan Chant Aremania dan Usut Tragedi Kanjuruhan https://t.co/OSajBaawHx ht…
7713,cuttary69,@YoezZar Lah ratusan orang tewas di kanjuruhan besoknya anies deklarasi jadi capres
7714,WulanDa57812880,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7715,tumbaskrupuk,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7716,AdiPriyono95,@alisyarief + partai yg tdk empati dg kerusuhan Kanjuruhan dul 🙏
7717,HaryoBimaK,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7718,MatinoKhoirudi1,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7719,IstiAsti,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7720,tumbaskrupuk,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7721,Polsekbangsri1,Pakar hukum pidana sebut kasus tragedi Kanjuruhan bukan pelanggaran HAM berat https://t.co/ilMsXthQHb
7722,Angga_Ang7,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7723,diditdipta,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7724,ksjlvmoon,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7725,MBT_Utama,RT @KompasTV: Fan Argentina di Piala Dunia Qatar 2022 Bakal Nyanyikan Chant Aremania dan Usut Tragedi Kanjuruhan https://t.co/OSajBaawHx ht…
7726,itshpsr,"RT @yggdrasilxxx: @ngalamfess Izin bertanya, 1.) Kan kejadian di kanjuruhan ya (wilayah kabupaten), tapi demonya kenapa di kota? 2.) Kenapa…"
7727,Terrong_OSD,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7728,hobluewrld,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7729,Inisiiaal,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7730,haetamy89,RT @KompasTV: Fan Argentina di Piala Dunia Qatar 2022 Bakal Nyanyikan Chant Aremania dan Usut Tragedi Kanjuruhan https://t.co/OSajBaawHx ht…
7731,curio_cherry,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7732,polsek_welahan,Pakar Hukum Pidana Sebut Kasus Tragedi Kanjuruhan Bukan Pelanggaran HAM Berat https://t.co/FTmgtVlU0f
7733,EddieBachroel,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7734,bartojorang,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7735,ya2nk_dheophe,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7736,RanggaEkaSakti1,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7737,FebriRamanda,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7738,crystalsnowwyy,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7739,HaryoBimaK,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7740,baiqmarfuatun22,@geloraco Salahkan anies aja yg kemarin di deklarasikan pas ada tragedi kanjuruhan. Klu itu mah kagak salah. Always right
7741,cwyoongi,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7742,susiloyhu,RT @KompasTV: Fan Argentina di Piala Dunia Qatar 2022 Bakal Nyanyikan Chant Aremania dan Usut Tragedi Kanjuruhan https://t.co/OSajBaawHx ht…
7743,goldenmouchi,"Ga dibuktiin salah, dibuktiin pun salah. Endingnya army tetep dituduh pamer lah butuh validasi dll. Padahal mah dari duluuu bgt army tiap donasi jg ga ada yg tau. Sejak Kanjuruhan aja segala hal diperumit sama kp0pies dan l0cals. https://t.co/KZx0092eGg"
7744,ksjsolitude,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7745,uudjie,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7746,Yorkeous,@abiskesuspen @ilhammsyaputra @asumsico NASDEM MENCALONKAN PAK ANIES ORG2 KAYA ELU NGOMONG GAK PUNYA EMPATI DGN ADA NYA TRAGEDI KANJURUHAN EH SKRG MALAH BIKIN ACARA BEGINIAN DITENGAH MUSIBAH BENCANA ALAM DI CIANJUR…MALAH BIKIN MACET BELOM LAGI MENINGGALKAN SAMPAH DMN2
7747,tidak_digoreng,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7748,Jak_kustar,"@johnykarim @Reiza_Patters Kasihan ketakutan sampai buat acara ginian setingkat pemimpin negara. Tendensi diantara bencana2 apa? Kanjuruhan, para korban balita akibat keracunan obat, skrg bencana. Hebat masih ada yg bilang gini2"
7749,MuhammadMumu113,"5. Alangkah baiknya jika PT LIB sebaiknya kembalikan saja format Home-Away, tapi mementingkan standar keamanan di dalam stadion, karena Tragedi Kanjuruhan kemarin memberi pelajaran kepada kita terkait tentang standar keamanan yang salah."
7750,y_yumnan,@esti_upay @yusuf_dumdum Pintu dikunci apa tidak berbahaya itu ? Ingat tragedi Kanjuruhan ?
7751,IrsadCuppu,"@RockyAlvarez10 @indosupporter Iya dan kejadian kanjuruhan terlalu berlebihan jika menembakan gas airmaata ke tribun. Gas air mata pun dilarang dalam sepakbola, sewajarnya bisa pakai watercanon"
7752,MBT_Utama,"RT @KompasTV: Tak Lagi Ditangkap, Aremania Bentangkan Poster Tragedi Kanjuruhan di Laga Belanda vs Ekuador https://t.co/LZLRWnWWAm https://…"
7753,vaudie13,"kl mau pake nalar &amp; nurani berbarengan, kumpul massa hr ini dgn org yg diusung itu gamasuk akal &amp; gaada nurani 

tragedi kanjuruhan &amp; gempa cianjur aja ni orang diem kok malah reuni relawan"
7754,Herypurnomo26,RT @KompasTV: Fan Argentina di Piala Dunia Qatar 2022 Bakal Nyanyikan Chant Aremania dan Usut Tragedi Kanjuruhan https://t.co/OSajBaawHx ht…
7755,MuhammadMumu113,"4. Jika pada akhirnya sistem bubble diterapkan, maka yang akan terjadi industri sepakbola juga tidak akan menggeliat kembali sebelum insiden Kanjuruhan, apalagi ada wacana digelar tanpa penonton. Ini sangat tidak masuk akal."
7756,sariiroti12345,"RT @mycrocosmosm: @kentangmekdi666 @tanyakanrl Dari tahun2 lalu ga pernah gini kak, tp sejak Kanjuruhan byk pihak baik lokal, ngabers n kpo…"
7757,rokok_garpit95,"@CNNIndonesia Yg satu bukannya dateng ke Kanjuruhan padahal deket, malah bela""in yg jauh ke Korea 
Yg ini bukannya kunjungin korban gempa di Cianjur malah ke GBK bagi"" uang ke relawan terus kampanye buat ngerekomendasiin orang yg akan ngelanjutin kekuasaan

Keren bgt emang 🐃🐮🐂"
7758,priyogosusilo,RT @KompasTV: Fan Argentina di Piala Dunia Qatar 2022 Bakal Nyanyikan Chant Aremania dan Usut Tragedi Kanjuruhan https://t.co/OSajBaawHx ht…
7759,chejkjeon,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7760,rifqinursakti,@ngalamfess Kanjuruhan akehhh
7761,IsmailS21232951,RT @KompasTV: Fan Argentina di Piala Dunia Qatar 2022 Bakal Nyanyikan Chant Aremania dan Usut Tragedi Kanjuruhan https://t.co/OSajBaawHx ht…
7762,KompasTV,Fan Argentina di Piala Dunia Qatar 2022 Bakal Nyanyikan Chant Aremania dan Usut Tragedi Kanjuruhan https://t.co/OSajBaawHx https://t.co/tF2hQOXo9O
7763,abdoefa,"Musibah Kanjuruhan dan gempa Cianjur - deklarasi capres Partai Nasdem dan Relawan Pak Jokowi. (Air mata belum kering). 
-
Atas nama kemanusiaan, semoga suaranya sama. Atau sama saja. 🙏🏻"
7764,Jerryputrap,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7765,saefulrr,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7766,KlMTAEHYUNFG,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7767,TtsTetap,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7768,gofurizal,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7769,AdiPriyono95,@inilahdotcom Itu yg proklamasi capres pasca kerusuhan Kanjuruhan gmn min?
7770,Ldi_32,"@blegohysf tolong dong jangan copras capres di tengah tragedi kanjuruhan

*eh"
7771,Suporter1976,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7772,al_fatihmuj,"RT @topan268: @yusuf_dumdum Masyarakat Cianjur lg berduka, banyak korban; bahkan masih bnyk yg masih blm ditemukan, kok malah  bikin acara…"
7773,BangGodham,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7774,IndraNurdinUP,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7775,playmakerind_14,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7776,wingkyp,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7777,Aabdoel_,"RT @arema_98: Mosok tulisan kaos/banner Iki mengandung: LGBT, hate speach, politik, atau rasisme? statuta FIFA yg mana saya langgar? Debat…"
7778,benedfery,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7779,rickyboki,"RT @akmalmarhali: Dan, @hariankompas terus konsisten menyuarakan usut tuntas tragedi kanjuruhan. Sementara yang lain mulai beralih ke Piala…"
7780,rexymail,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7781,rexymail,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7782,Louis_chantika,"RT @topan268: @yusuf_dumdum Masyarakat Cianjur lg berduka, banyak korban; bahkan masih bnyk yg masih blm ditemukan, kok malah  bikin acara…"
7783,KharismaSukarno,RT @id_fm: Bangsa masih berduka tragedi kanjuruhan padahal yah. ya sudahlah
7784,afndhim,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7785,balyan_aul,RT @bonekcasuals: Kayak ga punya beban tragedy Kanjuruhan ini orang. https://t.co/HxryqRuzn1
7786,Hegie_bae,"RT @BennyKeef: Mafia judi udah jelas belom?
Mafia narkoba udah jelas belom?
Tragedi Kanjuruhan udah jelas belom?
Sekarang ditambah mafia ta…"
7787,adiscary,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7788,balyan_aul,"RT @fajarnugros: Rame lagi sama gimmick.. 

Sementara,
Kanjuruhan belum tuntas. 300 lebih korban tewas karena gempa.."
7789,SSastraprawira,RT @hariankompas: Tim #InvestigasiKompas mendapat rekaman CCTV Stadion Kanjuruhan dari 32 titik yang berbeda saat #TragediKanjuruhan terjad…
7790,RepublikIni,"@HukumDan No empati...banyak masalah.
Kanjuruhan belum.selesai.."
7791,CHOKYPARHAS,"RT @BennyKeef: Mafia judi udah jelas belom?
Mafia narkoba udah jelas belom?
Tragedi Kanjuruhan udah jelas belom?
Sekarang ditambah mafia ta…"
7792,Lizalarilari,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7793,lintasarthaeng,"RT @joshuanade: Hari ini mau ke blitar , ke salah satu korban kanjuruhan yang habis operasi di solo. Operasi bahu kiri...
Budal moleh slame…"
7794,aksesditolak,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7795,ajuwelkopi,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7796,Nug_Kopites,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7797,mastom_13,"RT @indosupporter: 🚨 Tim investigasi Kompas mendapati 14.928 penonton di area terlarang Std Kanjuruhan saat Arema FC vs Persebaya, hasil pe…"
7798,shalshinee,RT @btsarmy_lombok: Hai^^ Ada sedikit lagi yang mau ditegaskan bahwa dana Donasi ARMY For Kanjuruhan dan dana Donasi ARMY For Cianjur adala…
7799,iqballlssss,RT @id_fm: Bangsa masih berduka tragedi kanjuruhan padahal yah. ya sudahlah
7800,masrasif,RT @andreasmarbun: laporan investigasi harian kompas hari ini. mengingatkan kita kembali soal tragedi kanjuruhan yang belum selesai https:/…
7801,Jak_kustar,"@satriohendri Banyak rakyat meninggal jadi korban Kanjuruhan, anak2 banyak meninggal akibat korban obat yg lolos pengawasan, dan ujung2nya bikin acara beginian. Tendensinya dimana? Yaaaaa memang rambutnya ga putih sih. Jadi paham konteksnya beliau. Sabar ya para korban. Beliau sdh mengakui."
