tweet_clean,tweet,label
"['sudut', 'pandang', 'picu', 'salah', 'supporter', 'aparat', 'salah', 'tangan', 'lempar', 'gas', 'air', 'mata', 'tribun', 'main', 'sembarang', 'atur', 'fifa', 'pakai', 'gas', 'air', 'mata', 'supporter', 'atur', 'turun', 'lapang', 'bingung']",sudut pandang picu salah supporter aparat salah tangan lempar gas air mata tribun main sembarang atur fifa pakai gas air mata supporter atur turun lapang bingung,negative
"['klarifikasi', 'aparat', 'ketangkep', 'kamera', 'main', 'supporter', 'biar', 'citra', 'nya', 'dikit']",klarifikasi aparat ketangkep kamera main supporter biar citra nya dikit,negative
"['otak', 'objektif', 'atur', 'fifa', 'aparat', 'lihat', 'vidio', 'edar', 'supporter', 'tendang', 'wajar', 'geram', 'aparat', 'arogan']",otak objektif atur fifa aparat lihat vidio edar supporter tendang wajar geram aparat arogan,neutral
"['tangkap', 'supporter', 'turun', 'aman', 'pinggir', 'opsi', 'pilih', 'aparat', 'aparat', 'pilih', 'emosi', 'pentung', 'teargas', 'senjata']",tangkap supporter turun aman pinggir opsi pilih aparat aparat pilih emosi pentung teargas senjata,negative
"['situasi', 'rusuh', 'persib', 'vs', 'persija', 'stadion', 'siliwangi', 'jadi', 'kayak', 'supporter', 'masuk', 'lapang', 'persib', 'kondisi', 'kalah', 'aparat', 'mundur', 'kerah', 'anjing', 'lacak']",situasi rusuh persib vs persija stadion siliwangi jadi kayak supporter masuk lapang persib kondisi kalah aparat mundur kerah anjing lacak,negative
"['mbak', 'maaf', 'tanding', 'sidoarjo', 'rusuh', 'turun', 'korban', 'jiwa', 'tangan', 'turun', 'supporter', 'gaterima', 'laku', 'aparat', 'langsung', 'main']",mbak maaf tanding sidoarjo rusuh turun korban jiwa tangan turun supporter gaterima laku aparat langsung main,positive
"['frankfurt', 'jerman', 'supporter', 'turun', 'lapang', 'polisi', 'lihat', 'kanjuruhan', 'pukul', 'wasit', 'kiper', 'supporter', 'lapang', 'mundur', 'aparat', 'supporter', 'mundur', 'ditribun', 'ricuh', 'tembak', 'gas', 'air', 'mata']",frankfurt jerman supporter turun lapang polisi lihat kanjuruhan pukul wasit kiper supporter lapang mundur aparat supporter mundur ditribun ricuh tembak gas air mata,negative
"['kalo', 'adu', 'buset', 'rasio', 'aparat', 'lawan', 'orang', 'supporter', 'mati', 'aparat']",kalo adu buset rasio aparat lawan orang supporter mati aparat,negative
"['supporter', 'oknum', 'salah', 'satu', 'kepala', 'aparat', 'sibuk', 'cari', 'salah', 'supporter', 'salah', 'evaluasi', 'gausah', 'mojokin', 'oknum', 'supporter', 'caos', 'parah']",supporter oknum salah satu kepala aparat sibuk cari salah supporter salah evaluasi gausah mojokin oknum supporter caos parah,negative
"['insiden', 'lempar', 'batu', 'arah', 'mobil', 'aparat', 'keroyok', 'supporter', 'terha']",insiden lempar batu arah mobil aparat keroyok supporter terha,neutral
"['supporter', 'turun', 'lapang', 'akibat', 'anggap', 'salah', 'hukum', 'tendang', 'tembak', 'gas', 'air', 'mata', 'aparat', 'tinggal', 'aparat', 'tembak', 'gas', 'air', 'mata', 'hukum', 'fokus']",supporter turun lapang akibat anggap salah hukum tendang tembak gas air mata aparat tinggal aparat tembak gas air mata hukum fokus,negative
"['buka', 'rtwit', 'abang', 'supporter', 'anarkis', 'mukul', 'main', 'arema', 'iya', 'abang', 'mukul', 'main', 'klub', 'sayang', 'mundur', 'lempari', 'aparat', 'batu', 'botol', 'lainlain', 'tolong', 'perspektif', 'akibat']",buka rtwit abang supporter anarkis mukul main arema iya abang mukul main klub sayang mundur lempari aparat batu botol lainlain tolong perspektif akibat,negative
"['alhadulillah', 'nonton', 'tap', 'supporter', 'adu', 'sih', 'supporter', 'lawan', 'larang', 'nonton', 'tuju', 'supporter', 'iya', 'serang', 'lapang', 'aparat', 'tugas', 'kalah']",alhadulillah nonton tap supporter adu sih supporter lawan larang nonton tuju supporter iya serang lapang aparat tugas kalah,negative
"['emosi', 'aparat', 'lampias', 'emosi', 'supporter', 'aman', 'ladang', 'tendang']",emosi aparat lampias emosi supporter aman ladang tendang,negative
"['supporter', 'turun', 'resiko', 'nilai', 'anarkis', 'kondusif', 'keras', 'aparat', 'ambil', 'tindak', 'arah', 'tenang', 'anarkis', 'mlh', 'aparat', 'main', 'akar', 'ribut']",supporter turun resiko nilai anarkis kondusif keras aparat ambil tindak arah tenang anarkis mlh aparat main akar ribut,negative
"['supporter', 'turun', 'resiko', 'nilai', 'anarkis', 'kondusif', 'aparat', 'ambil', 'tindak', 'arah', 'tenang', 'anarkis', 'mlh', 'aparat', 'main', 'akar', 'ribut']",supporter turun resiko nilai anarkis kondusif aparat ambil tindak arah tenang anarkis mlh aparat main akar ribut,negative
"['supporter', 'turun', 'resiko', 'nilai', 'anarkis', 'kondusif', 'aparat', 'ambil', 'tindak', 'arah', 'tenang', 'anarkis', 'mlh', 'aparat', 'main', 'akar', 'ribut']",supporter turun resiko nilai anarkis kondusif aparat ambil tindak arah tenang anarkis mlh aparat main akar ribut,negative
"['supporter', 'turun', 'resiko', 'nilai', 'anarkis', 'kondusif', 'aparat', 'ambil', 'tindak', 'arah', 'tenang', 'anarkis', 'mlh', 'aparat', 'main', 'akar', 'ribut']",supporter turun resiko nilai anarkis kondusif aparat ambil tindak arah tenang anarkis mlh aparat main akar ribut,negative
"['supporter', 'masuk', 'lapang', 'kondisi', 'stadion', 'ricuh', 'akibat', 'bentrok', 'supporter', 'bentrok', 'supporter', 'aparat', 'aman', 'awal', 'aksi', 'pukul', 'hantam', 'tameng', 'tembak', 'gas', 'air', 'mata', 'stadion']",supporter masuk lapang kondisi stadion ricuh akibat bentrok supporter bentrok supporter aparat aman awal aksi pukul hantam tameng tembak gas air mata stadion,negative
"['start', 'situ', 'orang', 'masuk', 'padang', 'baling', 'barang', 'main', 'coach', 'kawal', 'security', 'bawa', 'main', 'gera']",start situ orang masuk padang baling barang main coach kawal security bawa main gera,negative
"['supporter', 'tendang', 'tembak', 'gas', 'airmata', 'milik', 'basic', 'karate', 'taekwondo', 'pencak', 'silat', 'kebal', 'wesi', 'iya', 'wesi', 'aparat', 'keluar', 'jurus', 'tniad', 'polisi', 'aremania']",supporter tendang tembak gas airmata milik basic karate taekwondo pencak silat kebal wesi iya wesi aparat keluar jurus tniad polisi aremania,negative
"['hilang', 'fakta', 'bukti', 'video', 'sebar', 'supporter', 'main', 'banyak', 'supporter', 'pengaruh', 'alkohol', 'obat', 'sumber', 'dagang', 'stadion', 'salah', 'aspek', 'aparat', 'salah', 'supporter', 'salah']",hilang fakta bukti video sebar supporter main banyak supporter pengaruh alkohol obat sumber dagang stadion salah aspek aparat salah supporter salah,negative
"['depan', 'butuh', 'main', 'iya', 'aga', 'sulit', 'menghimbau', 'supporter', 'ricuh', 'aparat', 'teliti', 'tindak', 'tembak', 'gas', 'air', 'mata', 'rusuh', 'wei']",depan butuh main iya aga sulit menghimbau supporter ricuh aparat teliti tindak tembak gas air mata rusuh wei,negative
"['poin', 'jadi', 'aremania', 'aparat', 'bilang', 'supporter', 'turun', 'lapang', 'polisi', 'main', 'benar', 'aremania', 'aremania', 'supporter', 'fanati']",poin jadi aremania aparat bilang supporter turun lapang polisi main benar aremania aremania supporter fanati,positive
"['benar', 'tindak', 'supporter', 'tolol', 'denial', 'salah', 'aku', 'anarkis', 'bukti', 'main', 'resmi', 'aparat', 'munafik', 'asw']",benar tindak supporter tolol denial salah aku anarkis bukti main resmi aparat munafik asw,negative
"['aparat', 'kewalahan', 'mas', 'tertib', 'scra', 'aparat', 'kalah', 'supporter', 'supporter', 'lempar', 'benda', 'dn', 'sling']",aparat kewalahan mas tertib scra aparat kalah supporter supporter lempar benda dn sling,negative
"['dilemparin', 'batu', 'supporter', 'tribun', 'aparat', 'mundur', 'belah', 'utara', 'supporter', 'arah', 'selatan', 'turun', 'lapang', 'aparat', 'kepung', 'segi', 'kalah', 'manusia', 'defense', 'bingung']",dilemparin batu supporter tribun aparat mundur belah utara supporter arah selatan turun lapang aparat kepung segi kalah manusia defense bingung,negative
"['salah', 'aparat', 'otak', 'jengkal', 'iq', 'mu', 'serendah', 'umr', 'jogja', 'supporter', 'sampah', 'masuk', 'lapaangan', 'tendang', 'gas', 'air', 'mata', 'polisi', 'nya', 'bodoh']",salah aparat otak jengkal iq mu serendah umr jogja supporter sampah masuk lapaangan tendang gas air mata polisi nya bodoh,negative
"['woi', 'aparat', 'latih', 'lawan', 'rakyat', 'mukul', 'nendang', 'kabur', 'banget', 'tuju', 'bubar', 'brutal', 'supporter', 'tendang', 'narik', 'aparat', 'pas', 'nendang', 'rekan', 'supporternya', 'gila']",woi aparat latih lawan rakyat mukul nendang kabur banget tuju bubar brutal supporter tendang narik aparat pas nendang rekan supporternya gila,negative
"['sumpahh', 'jahatt', 'bangtt', 'aparat', 'polisi', 'tni', 'vidio', 'baran', 'pakai', 'kaki', 'serang', 'supporter', 'bela']",sumpahh jahatt bangtt aparat polisi tni vidio baran pakai kaki serang supporter bela,negative
"['arema', 'masuk', 'mukulin', 'aparat', 'duluan', 'halau', 'kecuali', 'supporter', 'duluan']",arema masuk mukulin aparat duluan halau kecuali supporter duluan,negative
"['sumpahh', 'jahatt', 'bangtt', 'aparat', 'polisi', 'tni', 'vidio', 'baran', 'pakai', 'kaki', 'serang', 'supporter', 'anak', 'senjata', 'kroyok', 'manusiawi', 'faaaqqq', 'restinpeace']",sumpahh jahatt bangtt aparat polisi tni vidio baran pakai kaki serang supporter anak senjata kroyok manusiawi faaaqqq restinpeace,negative
"['video', 'supporter', 'masuk', 'lapang', 'pukul', 'mundur', 'kena', 'tendang', 'mer']",video supporter masuk lapang pukul mundur kena tendang mer,negative
"['cegah', 'makn', 'turun', 'sisi', 'selatan', 'mundur', 'utara', 'merengsek', 'masuk', 'bayangin', 'banyak', 'supporter', 'lurus', 'aparat', 'salah', 'tetep', 'introspeksi', 'picu', 'aksi', 'turun', 'lapang']",cegah makn turun sisi selatan mundur utara merengsek masuk bayangin banyak supporter lurus aparat salah tetep introspeksi picu aksi turun lapang,neutral
"['aparat', 'duluan', 'massa', 'kesal', 'keras', 'aparat', 'lawan', 'salah', 'oknum', 'salah', 'supporter', 'salah', 'oknum', 'aparat']",aparat duluan massa kesal keras aparat lawan salah oknum salah supporter salah oknum aparat,negative
"['parah', 'iya', 'supporter', 'mahasiswa', 'injak', 'percaya', 'aparat']",parah iya supporter mahasiswa injak percaya aparat,negative
"['nya', 'salah', 'sih', 'supporter', 'lapang', 'kena', 'sok', 'jago', 'ikut', 'turun', 'lapang', 'kena', 'tendang', 'aparat', 'aparat', 'main', 'tendang', 'tendang', 'turun', 'lapang', 'keras', 'alas', 'aprat', 'nendang']",nya salah sih supporter lapang kena sok jago ikut turun lapang kena tendang aparat aparat main tendang tendang turun lapang keras alas aprat nendang,negative
"['tangan', 'tangan', 'makan', 'korban', 'jiwa', 'aparat', 'pasrah', 'diajarkn', 'tuk', 'pasrah', 'ajar', 'tuk', 'aman', 'tindak', 'ukur', 'laku', 'video', 'aparat', 'hasil', 'mundur', 'supporter', 'pakai', 'pentung']",tangan tangan makan korban jiwa aparat pasrah diajarkn tuk pasrah ajar tuk aman tindak ukur laku video aparat hasil mundur supporter pakai pentung,positive
"['supporter', 'masuk', 'lapang', 'salah', 'salah', 'aparat', 'mundur']",supporter masuk lapang salah salah aparat mundur,negative
"['aparat', 'niat', 'nembakin', 'tear', 'gas', 'halau', 'mundur', 'supporter', 'turun', 'lapang', 'hasil', 'bubar', 'akses', 'keluar', 'kunci', 'informasi', 'buka', 'jadi']",aparat niat nembakin tear gas halau mundur supporter turun lapang hasil bubar akses keluar kunci informasi buka jadi,positive
"['iyaa', 'mati', 'nya', 'gara', 'supporter', 'sebab', 'nya', 'mati', 'konyol', 'aparat', 'bijak', 'ngarahin', 'senjata', 'orang', 'salah']",iyaa mati nya gara supporter sebab nya mati konyol aparat bijak ngarahin senjata orang salah,negative
"['supporter', 'masuk', 'tanding', 'tinggal', 'biarin', 'pitch', 'invader', 'dunia', 'olahraga', 'aparat', 'amanin', 'main', 'resmi', 'tangkap', 'supporter', 'rusuh', 'supporter', 'lawan']",supporter masuk tanding tinggal biarin pitch invader dunia olahraga aparat amanin main resmi tangkap supporter rusuh supporter lawan,negative
"['trik', 'ala', 'komunis', 'pki', 'oknum', 'aparat', 'profokasi', 'supporter', 'main', 'supporter', 'emosi', 'alas', 'tembakkin', 'gas', 'air', 'mata']",trik ala komunis pki oknum aparat profokasi supporter main supporter emosi alas tembakkin gas air mata,negative
"['sebentar', 'sebentar', 'kronologi', 'video', 'supporter', 'turun', 'aparat', 'mundur']",sebentar sebentar kronologi video supporter turun aparat mundur,negative
"['muasal', 'arogansi', 'aparat', 'pas', 'bbrp', 'footage', 'video', 'supporter', 'hbs', 'invaded', 'lapang', 'santai', 'jalan', 'tendang', 'lgsng', 'reaktif']",muasal arogansi aparat pas bbrp footage video supporter hbs invaded lapang santai jalan tendang lgsng reaktif,positive
"['mjb', 'kak', 'oknum', 'supporter', 'protes', 'main', 'arema', 'fc', 'mukul', 'main', 'arema', 'kena', 'aparat']",mjb kak oknum supporter protes main arema fc mukul main arema kena aparat,negative
"['refesensi', 'tembak', 'gas', 'air', 'mata', 'supporter', 'kali', 'kali', 'peringkat', 'masuk', 'stadion', 'supporter', 'serang', 'main', 'resmi', 'managemen', 'aparat', 'mundur', 'suppoter', 'supporter', 'balek', 'serang', 'aparat']",refesensi tembak gas air mata supporter kali kali peringkat masuk stadion supporter serang main resmi managemen aparat mundur suppoter supporter balek serang aparat,negative
"['supporter', 'kena', 'gas', 'air', 'mata', 'kabur', 'gate', 'kena', 'desekan', 'kabur', 'lapang', 'gas', 'kena', 'aparat', 'gila', 'kali']",supporter kena gas air mata kabur gate kena desekan kabur lapang gas kena aparat gila kali,negative
"['salah', 'langgar', 'hukum', 'aparat', 'duluan', 'mundur', 'supporter', 'turun', 'lapang', 'aparat', 'tembak', 'gas', 'air', 'mata', 'an', 'salah', 'banget', 'rusuh', 'kena', 'imbas']",salah langgar hukum aparat duluan mundur supporter turun lapang aparat tembak gas air mata an salah banget rusuh kena imbas,negative
"['mjb', 'kak', 'hadapin', 'supporter', 'satu', 'turun', 'rusuh', 'digimanain', 'ajak', 'ngobrol', 'kepala', 'antum', 'highlight', 'provokator', 'turun', 'aparat', 'langgar', 'atur', 'lupa', 'salah', 'supporternya']",mjb kak hadapin supporter satu turun rusuh digimanain ajak ngobrol kepala antum highlight provokator turun aparat langgar atur lupa salah supporternya,neutral
"['video', 'supporter', 'masuk', 'lapang', 'pukul', 'mundur', 'kena', 'tendang', 'mundur', 'gas', 'air', 'mata', 'tembak', 'supporter', 'jatuh', 'korban', 'laku', 'aparat', 'nembakin', 'gas', 'air', 'mata', 'sebab']",video supporter masuk lapang pukul mundur kena tendang mundur gas air mata tembak supporter jatuh korban laku aparat nembakin gas air mata sebab,negative
"['sepakbola', 'keras', 'aparat', 'guna', 'gas', 'air', 'mata', 'korban', 'tinggal', 'baku', 'paru', 'racun', 'gas', 'air', 'mata', 'henti', 'salah', 'supporter', 'fanatisme']",sepakbola keras aparat guna gas air mata korban tinggal baku paru racun gas air mata henti salah supporter fanatisme,negative
"['pud', 'cek', 'video', 'aparat', 'pakai', 'pentung', 'hasil', 'mundur', 'supporter', 'masuk', 'lapang', 'video', 'tribun', 'tonton', 'tenang', 'tembak', 'gas', 'air', 'mata']",pud cek video aparat pakai pentung hasil mundur supporter masuk lapang video tribun tonton tenang tembak gas air mata,negative
"['retwit', 'abang', 'fullnya', 'supporter', 'mundur', 'ngelemparin', 'aparat', 'batu', 'tribun', 'kiri', 'mundur', 'tribun', 'kanan', 'maju', 'lepas', 'salah', 'hilang', 'nyawa', 'peace', 'saudara', 'lakilaki']",retwit abang fullnya supporter mundur ngelemparin aparat batu tribun kiri mundur tribun kanan maju lepas salah hilang nyawa peace saudara lakilaki,negative
"['nyesek', 'plus', 'sakit', 'hati', 'lihat', 'video', 'betebaran', 'aparat', 'main', 'supporter', 'supporter', 'mundur', 'gas', 'air', 'mata', 'tembak', 'tribun', 'iya', 'allah', 'kanjuruhan', 'sepakbolaindonesiaberduka']",nyesek plus sakit hati lihat video betebaran aparat main supporter supporter mundur gas air mata tembak tribun iya allah kanjuruhan sepakbolaindonesiaberduka,negative
"['lihat', 'video', 'mas', 'supporter', 'mundur', 'oknum', 'aparat', 'tembak', 'gas', 'air', 'mata', 'parah', 'cinta', 'tribun', 'notabene', 'supporter', 'masuk', 'lapang', 'supporter', 'rusuh']",lihat video mas supporter mundur oknum aparat tembak gas air mata parah cinta tribun notabene supporter masuk lapang supporter rusuh,negative
"['biar', 'indonesia', 'ribu', 'supporter', 'turun', 'lapang', 'suda']",biar indonesia ribu supporter turun lapang suda,positive
"['supporter', 'masuk', 'lapang', 'tawur', 'anarkis', 'bocah', 'nekat', 'stadion', 'video', 'amatir', 'aparat', 'anarkis', 'supporter', 'tendang', 'lainlain', 'gas', 'air', 'mata', 'tribun', 'manusiawi', 'gamasuk', 'akal', 'logika', 'aneh']",supporter masuk lapang tawur anarkis bocah nekat stadion video amatir aparat anarkis supporter tendang lainlain gas air mata tribun manusiawi gamasuk akal logika aneh,negative
"['aparat', 'ny', 'geram', 'kali', 'lihat', 'supporter', 'gajelas', 'lari', 'masuk', 'lapang', 'langsung', 'mampus']",aparat ny geram kali lihat supporter gajelas lari masuk lapang langsung mampus,negative
"['baku', 'supporter', 'gas', 'air', 'mata', 'supporter', 'tertib', 'tinggal', 'stadion', 'aparat', 'tembak', 'gas', 'air', 'mata', 'arah', 'tribun', 'mana', 'supporter', 'ikut', 'rusuh', 'efektif']",baku supporter gas air mata supporter tertib tinggal stadion aparat tembak gas air mata arah tribun mana supporter ikut rusuh efektif,negative
"['wkwkwk', 'liat', 'lucu', 'anyink', 'orang', 'bilang', 'supporter', 'kasih', 'turun', 'ayo', 'mundur', 'gabakal', 'didenger', 'video', 'si', 'aparat', 'hayo', 'hayo', 'in', 'orang', 'orang', 'kabur', 'tetep', 'tendang', 'aparat']",wkwkwk liat lucu anyink orang bilang supporter kasih turun ayo mundur gabakal didenger video si aparat hayo hayo in orang orang kabur tetep tendang aparat,negative
"['salah', 'supporter', 'masuk', 'lpngn', 'ikut', 'supporter', 'membludak', 'mu', 'abang', 'pakai', 'tameng', 'aparat', 'mundur', 'jiwa', 'bar', 'aparat', 'bulan', 'bela', 'inti', 'duluan']",salah supporter masuk lpngn ikut supporter membludak mu abang pakai tameng aparat mundur jiwa bar aparat bulan bela inti duluan,negative
"['aparat', 'tembak', 'gas', 'air', 'mata', 'supporter', 'arah', 'flare', 'lapang', 'aparat', 'mundur', 'masuk', 'lapang']",aparat tembak gas air mata supporter arah flare lapang aparat mundur masuk lapang,negative
"['oo', 'aparat', 'supporter', 'turun', 'bakar', 'stadion', 'lainlain', 'balas', 'oo', 'okey', 'sepak', 'bola', 'indon', 'gila', 'wajar']",oo aparat supporter turun bakar stadion lainlain balas oo okey sepak bola indon gila wajar,negative
"['sebentar', 'sebentar', 'kronologi', 'video', 'supporter', 'turun', 'aparat', 'mundur', 'gas', 'air', 'mata', 'tembak', 'mobil', 'bakar', 'mobil', 'bara', 'chaos', 'tembak', 'gas', 'air', 'mata', 'mesti', 'buktiin', 'orang', 'statement']",sebentar sebentar kronologi video supporter turun aparat mundur gas air mata tembak mobil bakar mobil bara chaos tembak gas air mata mesti buktiin orang statement,negative
"['video', 'bagus', 'diskusi', 'seru', 'evaluasi', 'supporter', 'chaos', 'masuk', 'lapang', 'aparat', 'masuk', 'mundur', 'supporter', 'lapang', 'pukul', 'supporter', 'fallback']",video bagus diskusi seru evaluasi supporter chaos masuk lapang aparat masuk mundur supporter lapang pukul supporter fallback,negative
"['situasi', 'tragedi', 'supporter', 'masuk', 'lapang', 'tribun', 'kondisi', 'baik', 'kendali', 'sial', 'sisi', 'stadion', 'aparat', 'tembak', 'gas', 'air', 'mata', 'kanjuruhan']",situasi tragedi supporter masuk lapang tribun kondisi baik kendali sial sisi stadion aparat tembak gas air mata kanjuruhan,negative
"['biar', 'indonesia', 'ribu', 'supporter', 'turun', 'lapang', 'halau', 'aparat', 'kam', 'mundur', 'aman', 'tim', 'officialnya', 'mundur', 'supporter']",biar indonesia ribu supporter turun lapang halau aparat kam mundur aman tim officialnya mundur supporter,neutral
"['supporter', 'aremania', 'terima', 'kalah', 'tim', 'nya', 'turun', 'lapang', 'kejar', 'main', 'baya', 'aparat', 'fokus', 'ngamanin', 'main', 'baya', 'ruang', 'ganti', 'keroyok', 'supporter', 'tribun', 'selatan', 'mundur', 'tribun', 'utara', 'supporter', 'turun']",supporter aremania terima kalah tim nya turun lapang kejar main baya aparat fokus ngamanin main baya ruang ganti keroyok supporter tribun selatan mundur tribun utara supporter turun,negative
"['langgar', 'ancam', 'aparat', 'manusia', 'mundur', 'antem', 'aparat', 'hujung', 'lempar', 'gas', 'air', 'mata', 'bubar', 'massa', 'dua', 'salah', 'sumbu', 'jadi', 'supporter', 'nya']",langgar ancam aparat manusia mundur antem aparat hujung lempar gas air mata bubar massa dua salah sumbu jadi supporter nya,negative
"['start', 'situ', 'orang', 'masuk', 'padang', 'baling', 'barang', 'main', 'coach', 'kawal', 'security', 'bawa', 'main', 'gerak', 'situ', 'padang', 'penuh', 'supporters', 'aparat', 'handle', 'riotpukul', 'supporter', 'masuk', 'halau', 'supporters', 'pecah', 'masuk', 'pukul', 'teruk', 'cont']",start situ orang masuk padang baling barang main coach kawal security bawa main gerak situ padang penuh supporters aparat handle riotpukul supporter masuk halau supporters pecah masuk pukul teruk cont,negative
"['saudara', 'lakilaki', 'supporter', 'lapang', 'salah', 'respon', 'aparat', 'salah', 'orang', 'masuk', 'milih', 'offensiv', 'kejar', 'picu', 'supporter', 'masuk', 'chaos', 'mana', 'anjing', 'water', 'canon', 'milih', 'pakai', 'gas']",saudara lakilaki supporter lapang salah respon aparat salah orang masuk milih offensiv kejar picu supporter masuk chaos mana anjing water canon milih pakai gas,negative
"['bilang', 'tangan', 'maksimal', 'sih', 'aparat', 'usaha', 'mundur', 'massa', 'semprot', 'gas', 'air', 'mata', 'lho', 'saking', 'kondisi', 'tangan', 'maksimal', 'supporter', 'kondusif']",bilang tangan maksimal sih aparat usaha mundur massa semprot gas air mata lho saking kondisi tangan maksimal supporter kondusif,negative
"['iya', 'mas', 'patuh', 'atur', 'supporternya', 'rusuh', 'turun', 'lapang', 'aparat', 'gaperlu', 'ngeluarin', 'gas', 'air', 'mata', 'aparat', 'mundur', 'supporter', 'supporter', 'serang']",iya mas patuh atur supporternya rusuh turun lapang aparat gaperlu ngeluarin gas air mata aparat mundur supporter supporter serang,negative
"['water', 'canon', 'bidio', 'supporter', 'bubar', 'takut', 'pas', 'aparat', 'mundur', 'henti', 'situ', 'formasi', 'halau', 'biar', 'masuk', 'kelapangn', 'tunggu', 'tribun', 'stadion', 'nembk', 'gas', 'tribun', 'asep', 'sembarang', 'asep']",water canon bidio supporter bubar takut pas aparat mundur henti situ formasi halau biar masuk kelapangn tunggu tribun stadion nembk gas tribun asep sembarang asep,negative
"['aya', 'nu', 'inget', 'persib', 'vs', 'persija', 'persib', 'kalah', 'tanding', 'supporter', 'rusuh', 'jebol', 'pager', 'as']",aya nu inget persib vs persija persib kalah tanding supporter rusuh jebol pager as,positive
"['iya', 'lihat', 'masuk', 'lapang', 'tendang', 'mau', 'apain', 'nasehatin', 'aparat', 'supporter', 'banding', 'supporter', 'rusuh', 'masuk', 'lapang', 'iya', 'aparat', 'mukulin', 'lihat', 'negri', 'supporter', 'masuk', 'lapang', 'piting']",iya lihat masuk lapang tendang mau apain nasehatin aparat supporter banding supporter rusuh masuk lapang iya aparat mukulin lihat negri supporter masuk lapang piting,negative
"['mohon', 'maaf', 'saksi', 'supporter', 'video', 'amatir', 'edar', 'supporter', 'kejar', 'main', 'baya', 'main', 'langsung', 'masuk', 'kejar', 'oemain', 'arema', 'peluk', 'rusuh', 'njenengan', 'informasi', 'nggeh']",mohon maaf saksi supporter video amatir edar supporter kejar main baya main langsung masuk kejar oemain arema peluk rusuh njenengan informasi nggeh,negative
"['iniloh', 'april', 'dikanjuruhan', 'rusuh', 'lawan', 'persib', 'ambulance', 'hilir']",iniloh april dikanjuruhan rusuh lawan persib ambulance hilir,positive
"['iniloh', 'april', 'dikanjuruhan', 'rusuh', 'lawan', 'persib', 'ambulance', 'hilir', 'mudik', 'bawa', 'orang', 'pingsan', 'jam', 'malam', 'jam', 'malam', 'gemar', 'arema', 'cegat', 'kendara', 'main', 'persib']",iniloh april dikanjuruhan rusuh lawan persib ambulance hilir mudik bawa orang pingsan jam malam jam malam gemar arema cegat kendara main persib,negative
"['stadion', 'supporter', 'arema', 'rusuh']",stadion supporter arema rusuh,neutral
"['arema', 'nia', 'terima', 'kalah', 'rusuh', 'gas', 'aer', 'mata', 'tembak']",arema nia terima kalah rusuh gas aer mata tembak,negative
"['main', 'sportif', 'menang', 'tuju', 'tanding', 'menang', 'anda', 'menang', 'rusuh', 'lampias', 'senang', 'bubar', 'arema', 'fc']",main sportif menang tuju tanding menang anda menang rusuh lampias senang bubar arema fc,positive
"['nantinanti', 'mah', 'musim', 'laga', 'derby', 'kaya', 'persib', 'vs', 'persija', 'baya', 'vs', 'arema', 'dls', 'gausah', 'pe']",nantinanti mah musim laga derby kaya persib vs persija baya vs arema dls gausah pe,negative
"['oalah', 'atur', 'loncat', 'masuk', 'lapang', 'iya', 'anggap', 'rusuh', 'ok', 'ok', 'gemar', 'arema', 'pinter']",oalah atur loncat masuk lapang iya anggap rusuh ok ok gemar arema pinter,positive
"['arema', 'malu', 'rusuh', 'cari', 'panggung']",arema malu rusuh cari panggung,negative
"['tragedi', 'henti', 'kompetisi', 'rusuh', 'in']",tragedi henti kompetisi rusuh in,negative
"['sg', 'seteru', 'iki', 'ndadekno', 'urus', 'pssi', 'ngguya', 'cak', 'pelihara', 'untung', 'rivalitas', 'iki', 'iya', 'jabat', 'pssi', 'supporter', 'arema', 'baya', 'rusuh', 'nang', 'stadion', 'komisi', 'disiplin', 'denda', 'panpel', 'uang', 'opo', 'mbalik', 'ng', 'klub', 'nek', 'rivalitas', 'panas']",sg seteru iki ndadekno urus pssi ngguya cak pelihara untung rivalitas iki iya jabat pssi supporter arema baya rusuh nang stadion komisi disiplin denda panpel uang opo mbalik ng klub nek rivalitas panas,neutral
"['nomor', 'laga', 'kandang', 'lawab', 'persib', 'persija', 'arema', 'kalah', 'aremania', 'rusuh', 'ricuh', 'kalah', 'harap', 'lawan', 'baya', 'menang', 'rival', 'abadi', 'kalah', 'masuk', 'lapang', 'niat', 'peluk', 'main']",nomor laga kandang lawab persib persija arema kalah aremania rusuh ricuh kalah harap lawan baya menang rival abadi kalah masuk lapang niat peluk main,negative
"['iya', 'allah', 'opo', 'iki', 'fokus', 'dululah', 'mati', 'tanding', 'kanjuruhan', 'kali', 'laksana', 'rusuh', 'arema', 'vs', 'persib', 'tragedi', 'ayolaaah', 'aku', 'sikit', 'salah']",iya allah opo iki fokus dululah mati tanding kanjuruhan kali laksana rusuh arema vs persib tragedi ayolaaah aku sikit salah,negative
"['oh', 'pukulin', 'kiper', 'arema', 'video', 'mukulin', 'main', 'kocak', 'luar', 'stadion', 'serang', 'main', 'baya', 'rusuh', 'nama']",oh pukulin kiper arema video mukulin main kocak luar stadion serang main baya rusuh nama,negative
"['vidio', 'arema', 'anggap', 'rusuh', 'jelas', 'wawancara', 'malam', 'catat', 'demokrasi']",vidio arema anggap rusuh jelas wawancara malam catat demokrasi,neutral
