,user_name,teks
281,kartikadhyo,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
282,_putrinurazizah,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
283,ilaioncru,"@kodexaddy_ @iwans_setiawan @yo2thok @ListyoSigitP iya mas emang harusnya patuh aturan. dari supporternya juga harusnya nggak rusuh dengan turun ke lapangan, jadi  aparat gaperlu sampe ngeluarin gas air mata. aparat kan awalnya juga udah pukul mundur supporter, tp malah sama supporter di serang balik"
284,ramaaaddn,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
285,Manahadap17,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
286,naiiyynaadl,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
287,Zacki32354499,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
288,JoRanggaBaskoro,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
289,Nosan1427,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
290,Mf_fajrin28,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
291,Jelly_ellyJ,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
292,Lia97547013,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
293,masdinoo,"@denikurangajar @ocadoinalright @Hendi_Antonius @pumabangkit @giIangmahesa Water canon.
Di bidio juga supporter udh sempet bubar takut pas aparat pukul mundur. Harusnya stop disitu dan bikin formasi penghalauan biar ga masuk kelapangn lagi sambil nunggu yg di tribun keluar stadion. Bukan malah nembk gas ke tribun. Asep bukan sembarang asep itu."
294,babylion_winter,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
295,chinmayPaarth6,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
296,kakarindingan,"RT @novanputraa: Aya nu inget Persib vs Persija 2008? Persib kalah waktu itu, menuju akhir pertandingan supporter rusuh, jebol pager dan as…"
297,bengbengmaks,"@RezaHandin @Yamyug @idextratime Iya gue liat yg masuk lapangan pada d pukul d tendang
Terus lu maunya mereka pada d apain ?? D nasehatin ?? 😂😂
Aparat ama supporter lo 1 banding 10
Kalo supporter ga rusuh masuk lapangan ya ga mungkin lah aparat mukulin
Lu liat aja d luar negri supporter masuk lapangan d piting"
298,autheyntic,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
299,masadumam,"RT @RezqiWahyu_05: dan sekitar pukul 22.30 juga masih banyak insiden pelemparan batu ke arah mobil aparat, dan pengeroyokan Supporter terha…"
